160400.00,1992.00,1522.00,2.00,1.50,0.64,1.00
761350.00,2008.00,4948.00,2.00,1.50,1.11,1.00
449400.00,1992.00,3102.00,3.00,1.50,1.44,3.00
352500.00,2003.00,2416.00,2.00,1.50,0.84,1.00
701850.00,2006.00,4291.00,5.00,3.00,0.88,1.00
410250.00,1992.00,3082.00,3.00,3.00,0.53,0.00
518900.00,2013.00,2555.00,5.00,3.00,1.71,3.00
113700.00,1988.00,1251.00,2.00,3.00,1.07,0.00
471800.00,1992.00,3499.00,2.00,1.00,1.13,2.00
473900.00,1993.00,3259.00,6.00,1.50,1.17,1.00
313650.00,1995.00,2253.00,6.00,1.50,0.88,0.00
531400.00,1987.00,3888.00,5.00,1.50,1.38,1.00
495150.00,1992.00,3795.00,3.00,1.00,1.06,0.00
553300.00,2006.00,3404.00,3.00,1.50,0.68,3.00
411800.00,1992.00,2677.00,5.00,2.50,0.85,3.00
320400.00,1981.00,2613.00,4.00,1.00,1.23,3.00
467200.00,2008.00,3009.00,2.00,2.50,0.89,0.00
575000.00,1999.00,3934.00,3.00,2.50,1.16,0.00
519400.00,1993.00,3590.00,2.00,2.50,0.56,3.00
289150.00,2005.00,1443.00,5.00,3.00,1.18,2.00
531400.00,2015.00,2653.00,6.00,2.00,1.23,3.00
383900.00,1996.00,2667.00,6.00,1.00,0.59,1.00
307700.00,1999.00,2091.00,3.00,2.00,1.27,1.00
690950.00,2006.00,4374.00,4.00,2.50,0.49,1.00
392550.00,1999.00,2653.00,4.00,1.00,0.64,2.00
498600.00,2001.00,3200.00,3.00,2.00,1.24,2.00
416750.00,1987.00,3144.00,3.00,3.00,1.01,1.00
443450.00,1994.00,3164.00,4.00,1.50,1.09,1.00
413750.00,1980.00,3129.00,5.00,3.00,0.96,2.00
317650.00,1991.00,2058.00,6.00,2.00,0.93,3.00
168200.00,1996.00,1364.00,3.00,1.00,1.24,1.00
377850.00,1988.00,3001.00,2.00,1.50,0.68,2.00
388200.00,2011.00,2286.00,4.00,1.00,1.02,1.00
570150.00,2006.00,3756.00,2.00,2.50,0.95,0.00
396250.00,1994.00,2662.00,6.00,3.00,1.13,0.00
328100.00,1999.00,1907.00,6.00,2.50,0.97,2.00
269450.00,1994.00,1961.00,4.00,2.00,1.02,1.00
310100.00,1981.00,2777.00,3.00,1.00,0.57,2.00
740150.00,1999.00,4735.00,6.00,2.50,1.16,1.00
516500.00,2002.00,3284.00,6.00,1.50,0.76,1.00
450850.00,1993.00,3283.00,2.00,2.50,1.06,1.00
464800.00,1993.00,3498.00,2.00,2.00,1.34,0.00
704600.00,2017.00,4125.00,6.00,2.00,0.39,0.00
327900.00,1997.00,2352.00,2.00,3.00,1.34,0.00
442650.00,2001.00,2633.00,6.00,1.50,0.68,3.00
361650.00,2004.00,2454.00,3.00,1.50,1.07,0.00
390800.00,1998.00,2746.00,2.00,2.50,0.76,1.00
441850.00,1988.00,3398.00,6.00,1.00,0.81,0.00
362600.00,1978.00,3055.00,6.00,1.00,1.29,1.00
477650.00,1983.00,3627.00,2.00,3.00,1.24,2.00
487350.00,2003.00,3073.00,5.00,1.00,0.76,2.00
327600.00,1994.00,2409.00,2.00,2.50,1.25,1.00
720300.00,1998.00,4814.00,3.00,2.00,0.88,2.00
446400.00,2001.00,2565.00,6.00,3.00,1.11,2.00
345750.00,1988.00,2818.00,2.00,2.00,0.87,1.00
698750.00,1996.00,4548.00,6.00,3.00,0.77,1.00
562200.00,1997.00,3753.00,2.00,3.00,0.95,2.00
744800.00,1993.00,5009.00,3.00,3.00,1.23,2.00
400100.00,1990.00,3023.00,3.00,1.50,0.61,2.00
498650.00,1996.00,3389.00,6.00,1.00,1.02,1.00
306100.00,1994.00,2129.00,3.00,1.50,0.95,3.00
481650.00,1990.00,3363.00,4.00,2.50,0.98,2.00
464150.00,1971.00,3793.00,5.00,3.00,0.68,2.00
447250.00,1979.00,3715.00,3.00,3.00,1.00,0.00
555700.00,2013.00,3020.00,4.00,3.00,1.18,2.00
524250.00,2007.00,3306.00,3.00,3.00,0.89,0.00
294450.00,1997.00,2308.00,2.00,1.50,1.05,0.00
418400.00,1978.00,3569.00,3.00,3.00,0.87,0.00
363800.00,1997.00,2590.00,4.00,2.00,1.02,0.00
583950.00,1979.00,4281.00,5.00,3.00,1.12,2.00
687950.00,2002.00,4121.00,6.00,3.00,1.32,2.00
369150.00,1979.00,2969.00,5.00,3.00,0.92,1.00
375600.00,1991.00,2635.00,5.00,2.50,1.19,1.00
392350.00,1997.00,2393.00,6.00,1.50,1.06,3.00
462450.00,1986.00,3179.00,6.00,2.00,1.04,3.00
511150.00,1981.00,3939.00,5.00,1.00,1.02,2.00
323550.00,1977.00,3038.00,3.00,2.50,0.69,0.00
295250.00,1989.00,2176.00,5.00,2.50,1.09,1.00
574900.00,1984.00,4253.00,5.00,3.00,1.13,0.00
271150.00,1979.00,2266.00,6.00,1.00,0.75,3.00
473950.00,2006.00,2698.00,3.00,3.00,0.95,3.00
434700.00,1993.00,2878.00,4.00,3.00,1.20,2.00
561600.00,1999.00,3699.00,4.00,1.50,0.95,2.00
297050.00,1981.00,2590.00,3.00,2.50,1.07,1.00
572600.00,1995.00,4056.00,5.00,1.50,0.78,0.00
240700.00,1967.00,2707.00,3.00,1.00,0.31,3.00
454050.00,2009.00,3020.00,2.00,1.00,1.07,0.00
498600.00,2002.00,3279.00,4.00,1.50,0.95,1.00
466200.00,1998.00,3127.00,6.00,2.00,0.81,0.00
695300.00,2007.00,4304.00,2.00,3.00,0.98,2.00
484650.00,1991.00,3470.00,5.00,1.50,1.11,1.00
381350.00,2000.00,2440.00,4.00,2.50,1.19,1.00
411350.00,1990.00,2761.00,6.00,2.50,0.98,2.00
498850.00,1998.00,3482.00,4.00,2.00,0.77,0.00
677450.00,2001.00,4575.00,2.00,1.50,1.58,1.00
170850.00,1973.00,1772.00,5.00,2.00,0.67,3.00
314950.00,1979.00,2752.00,3.00,2.50,1.31,1.00
558950.00,1996.00,3753.00,3.00,1.00,1.40,3.00
163650.00,1977.00,1802.00,3.00,2.00,0.89,2.00
266350.00,1985.00,2463.00,3.00,1.50,0.96,0.00
416200.00,1994.00,2983.00,3.00,2.50,0.75,1.00
490300.00,1987.00,3543.00,2.00,2.50,1.09,3.00
358550.00,1998.00,2184.00,5.00,2.50,1.23,2.00
548750.00,2004.00,3815.00,2.00,1.00,1.10,0.00
326000.00,1978.00,2684.00,6.00,3.00,0.56,1.00
370700.00,1995.00,2676.00,2.00,2.50,1.12,1.00
513150.00,2009.00,2892.00,5.00,2.50,0.79,2.00
561500.00,1995.00,3679.00,5.00,2.50,0.81,2.00
439200.00,1970.00,3853.00,2.00,1.50,1.25,3.00
168300.00,1994.00,1609.00,2.00,1.00,1.13,0.00
520650.00,1992.00,3456.00,6.00,2.50,0.65,2.00
403000.00,1984.00,3368.00,2.00,1.50,1.02,1.00
321700.00,1990.00,2677.00,2.00,1.00,1.01,1.00
397250.00,1992.00,2975.00,5.00,1.00,1.40,0.00
504050.00,2004.00,3497.00,2.00,1.50,0.80,0.00
589500.00,1999.00,3741.00,4.00,2.50,1.39,2.00
267150.00,1991.00,2384.00,2.00,1.50,0.47,0.00
580800.00,2003.00,3985.00,2.00,1.00,0.87,1.00
512800.00,2000.00,3053.00,6.00,2.00,0.99,3.00
371950.00,1990.00,2829.00,5.00,1.50,1.34,0.00
306650.00,1994.00,2022.00,4.00,3.00,0.89,2.00
551300.00,1990.00,3646.00,6.00,3.00,0.96,2.00
375150.00,1992.00,2818.00,3.00,2.00,0.83,1.00
462750.00,1987.00,3566.00,4.00,1.00,1.19,1.00
263850.00,1991.00,2201.00,2.00,2.00,0.58,1.00
563200.00,1995.00,4111.00,4.00,1.00,0.77,0.00
662050.00,1989.00,4515.00,4.00,2.50,0.82,3.00
649850.00,2012.00,3859.00,4.00,2.50,0.90,1.00
484300.00,2005.00,3262.00,2.00,1.00,1.00,1.00
562900.00,2012.00,3423.00,3.00,3.00,0.63,0.00
482300.00,2002.00,3162.00,3.00,2.00,1.20,1.00
385100.00,1992.00,2685.00,5.00,1.00,1.49,2.00
469800.00,2012.00,2724.00,5.00,2.50,0.58,0.00
461150.00,1981.00,3696.00,3.00,2.50,0.95,1.00
496050.00,2010.00,3185.00,3.00,1.50,0.72,0.00
308300.00,1989.00,2487.00,5.00,1.50,0.85,0.00
319900.00,1980.00,2526.00,4.00,2.00,1.40,3.00
392300.00,1992.00,2743.00,5.00,1.50,0.89,2.00
456400.00,1976.00,3678.00,6.00,1.00,0.98,2.00
290700.00,1994.00,1813.00,5.00,2.00,1.25,3.00
437700.00,1985.00,3135.00,5.00,2.00,0.83,3.00
579650.00,1989.00,4069.00,2.00,2.50,1.12,3.00
228550.00,1984.00,1987.00,5.00,1.50,1.20,1.00
464400.00,1989.00,3410.00,3.00,2.00,0.86,2.00
321450.00,1980.00,2667.00,6.00,2.50,1.26,0.00
420450.00,1995.00,3035.00,3.00,2.50,1.18,0.00
410850.00,1985.00,3351.00,2.00,2.50,1.38,0.00
424850.00,2002.00,2822.00,3.00,2.50,1.27,0.00
427700.00,1993.00,2707.00,6.00,2.00,1.11,3.00
356700.00,2016.00,1859.00,3.00,2.00,1.19,1.00
253050.00,2014.00,1196.00,4.00,1.00,0.91,2.00
430550.00,1994.00,3001.00,4.00,2.50,0.86,1.00
389050.00,2003.00,2501.00,3.00,1.50,0.76,2.00
286150.00,1981.00,2345.00,5.00,3.00,0.96,1.00
484650.00,1998.00,2997.00,6.00,1.50,0.84,3.00
287750.00,2000.00,1584.00,4.00,3.00,1.01,3.00
496800.00,1991.00,3403.00,5.00,1.00,1.09,3.00
417050.00,1982.00,3536.00,4.00,1.00,1.11,0.00
596450.00,1981.00,4505.00,3.00,2.00,1.38,2.00
422650.00,2005.00,2639.00,5.00,1.50,0.62,1.00
641200.00,2004.00,3904.00,4.00,1.50,1.54,3.00
544100.00,1991.00,3831.00,4.00,2.50,1.13,1.00
419450.00,1995.00,3027.00,2.00,1.00,1.36,2.00
565750.00,2002.00,3747.00,5.00,1.00,0.58,1.00
629300.00,1983.00,4416.00,5.00,2.50,0.96,3.00
150900.00,1987.00,1328.00,4.00,2.00,0.78,2.00
447350.00,1990.00,3165.00,6.00,1.00,0.84,2.00
349900.00,1989.00,2711.00,4.00,1.00,0.55,2.00
469500.00,1987.00,3527.00,4.00,2.00,1.03,1.00
520650.00,1994.00,3427.00,5.00,1.50,0.94,3.00
555600.00,2003.00,3406.00,5.00,3.00,0.98,1.00
450350.00,1990.00,3084.00,6.00,3.00,0.85,1.00
446550.00,1988.00,3173.00,5.00,1.00,1.04,3.00
272850.00,1991.00,1994.00,2.00,3.00,1.25,2.00
390150.00,1991.00,2695.00,5.00,2.50,0.56,2.00
389800.00,1974.00,3389.00,4.00,1.50,0.93,2.00
362200.00,1991.00,2602.00,3.00,2.00,0.46,3.00
619750.00,2005.00,3755.00,5.00,1.50,0.60,3.00
383200.00,1999.00,2493.00,2.00,2.00,0.95,3.00
283500.00,1978.00,2838.00,4.00,1.00,0.52,0.00
549550.00,2000.00,3832.00,3.00,2.00,0.65,0.00
326600.00,1999.00,2292.00,3.00,1.00,1.52,1.00
572350.00,2004.00,3432.00,4.00,3.00,1.17,2.00
528600.00,2004.00,3167.00,3.00,2.50,1.07,3.00
402200.00,1995.00,2828.00,5.00,2.00,1.20,0.00
282550.00,1986.00,2413.00,4.00,1.00,1.04,1.00
351700.00,1978.00,3134.00,2.00,1.50,0.94,2.00
296900.00,2001.00,1655.00,5.00,2.00,0.91,3.00
434700.00,2008.00,2584.00,4.00,3.00,1.14,0.00
459750.00,1997.00,3201.00,5.00,2.00,0.64,0.00
658450.00,2007.00,4222.00,4.00,2.00,1.01,0.00
817700.00,2012.00,4928.00,4.00,1.50,1.40,2.00
397750.00,1986.00,3145.00,4.00,2.00,1.40,0.00
603300.00,2001.00,3767.00,3.00,2.50,1.05,3.00
484250.00,2011.00,2652.00,6.00,2.00,1.43,1.00
525300.00,2000.00,3598.00,2.00,2.00,1.04,1.00
665450.00,1990.00,4410.00,6.00,3.00,0.93,2.00
435500.00,1992.00,3258.00,2.00,1.00,1.12,2.00
627150.00,2018.00,3457.00,5.00,1.00,1.24,2.00
553400.00,1989.00,3874.00,2.00,3.00,0.82,3.00
136800.00,1997.00,1037.00,2.00,2.00,0.75,2.00
366850.00,2006.00,2456.00,3.00,1.50,0.73,0.00
305850.00,1983.00,2543.00,3.00,1.50,1.46,2.00
407150.00,2000.00,2736.00,4.00,2.50,0.95,0.00
515550.00,1994.00,3637.00,2.00,1.00,1.00,3.00
338800.00,1974.00,2885.00,4.00,2.00,1.07,3.00
553050.00,2001.00,3406.00,6.00,3.00,0.81,1.00
327150.00,1988.00,2749.00,2.00,1.50,0.82,1.00
444000.00,1986.00,3243.00,6.00,2.00,1.17,1.00
243600.00,1990.00,1786.00,4.00,2.50,0.88,2.00
508450.00,1988.00,3533.00,6.00,3.00,0.90,1.00
370350.00,1988.00,2586.00,5.00,1.50,1.33,3.00
500400.00,1988.00,3618.00,2.00,2.00,1.18,3.00
327600.00,1998.00,2117.00,3.00,2.00,1.67,2.00
530650.00,1992.00,3784.00,4.00,2.00,0.87,1.00
220500.00,1988.00,2013.00,2.00,1.50,1.07,1.00
321950.00,1998.00,1993.00,5.00,2.00,1.20,2.00
563150.00,2001.00,3493.00,5.00,1.50,0.78,3.00
265100.00,1971.00,2481.00,5.00,1.50,1.03,3.00
816350.00,2013.00,4955.00,5.00,1.50,1.04,1.00
492600.00,2004.00,3056.00,3.00,3.00,1.28,1.00
456500.00,2008.00,2848.00,3.00,2.50,1.12,0.00
417100.00,1993.00,3151.00,2.00,2.50,1.13,0.00
535850.00,2004.00,3311.00,5.00,2.00,1.28,1.00
415650.00,1992.00,3169.00,3.00,2.00,1.02,0.00
424050.00,2012.00,2709.00,2.00,1.00,1.18,0.00
318650.00,1995.00,2288.00,5.00,1.00,1.03,1.00
671100.00,2002.00,4310.00,4.00,1.50,1.14,2.00
317800.00,2001.00,1833.00,4.00,2.00,1.19,3.00
414250.00,1990.00,3123.00,5.00,1.00,0.72,1.00
263750.00,1990.00,2006.00,6.00,2.00,1.19,0.00
353200.00,1973.00,3196.00,6.00,2.00,0.92,0.00
505500.00,1999.00,3401.00,4.00,3.00,0.69,0.00
522400.00,1994.00,3352.00,6.00,2.50,1.14,2.00
581700.00,2001.00,3676.00,3.00,3.00,1.02,2.00
450650.00,1993.00,2901.00,6.00,3.00,0.70,2.00
319750.00,1987.00,2552.00,2.00,1.00,1.13,3.00
558550.00,1987.00,3843.00,5.00,2.00,1.14,3.00
582950.00,1994.00,3874.00,4.00,3.00,0.79,2.00
494100.00,2001.00,2942.00,6.00,3.00,0.52,2.00
392750.00,1987.00,2954.00,3.00,2.00,1.31,2.00
421950.00,1994.00,2814.00,5.00,2.00,0.99,2.00
429400.00,2000.00,3035.00,3.00,1.50,1.11,0.00
404350.00,1994.00,2540.00,6.00,2.00,0.89,3.00
320850.00,2007.00,1991.00,3.00,1.50,0.98,1.00
417550.00,1999.00,2711.00,5.00,1.50,0.56,2.00
579450.00,1994.00,4347.00,2.00,1.50,0.66,0.00
542800.00,2015.00,3013.00,6.00,1.50,0.89,1.00
497850.00,1985.00,3670.00,2.00,2.50,0.99,3.00
247400.00,1987.00,2249.00,3.00,1.50,1.17,0.00
454550.00,2007.00,2729.00,2.00,1.50,1.18,3.00
501850.00,1983.00,3603.00,4.00,2.50,1.26,3.00
267200.00,1984.00,2110.00,3.00,2.50,0.88,3.00
349400.00,1981.00,2859.00,6.00,2.00,1.37,0.00
485400.00,2001.00,3101.00,6.00,1.00,1.35,1.00
469050.00,2001.00,2905.00,3.00,2.00,1.22,3.00
450250.00,2000.00,3140.00,3.00,2.00,0.95,0.00
552300.00,1998.00,3682.00,3.00,2.50,0.50,2.00
316150.00,2010.00,1889.00,4.00,2.00,0.52,0.00
351100.00,1993.00,2784.00,2.00,1.00,0.90,1.00
440400.00,1997.00,2887.00,2.00,2.00,1.49,3.00
394450.00,2000.00,2521.00,6.00,1.50,0.92,1.00
459350.00,2002.00,2898.00,6.00,1.00,1.31,1.00
460100.00,1998.00,2919.00,2.00,3.00,1.15,3.00
657000.00,2009.00,4055.00,2.00,2.00,1.25,2.00
368700.00,1998.00,2145.00,6.00,3.00,1.13,2.00
540650.00,1991.00,3717.00,4.00,2.50,1.04,2.00
559100.00,1999.00,3571.00,3.00,3.00,1.23,2.00
476300.00,1989.00,3722.00,2.00,2.00,1.20,0.00
437250.00,2010.00,2414.00,6.00,2.50,1.51,0.00
484200.00,1988.00,3546.00,2.00,2.00,0.82,3.00
411600.00,1994.00,3114.00,2.00,1.50,0.80,1.00
130950.00,1989.00,1334.00,3.00,1.00,1.39,1.00
473200.00,1992.00,3336.00,4.00,2.50,1.02,1.00
353650.00,1996.00,2576.00,2.00,2.00,1.15,1.00
288700.00,2008.00,1562.00,5.00,3.00,0.96,0.00
585250.00,2008.00,3681.00,2.00,1.00,0.54,3.00
456500.00,2002.00,2787.00,6.00,1.00,1.23,2.00
384450.00,1986.00,2666.00,6.00,2.00,0.97,3.00
607150.00,1999.00,3920.00,5.00,1.50,1.11,2.00
494450.00,2002.00,3073.00,6.00,3.00,0.90,0.00
465850.00,1996.00,3172.00,2.00,2.50,1.17,2.00
508500.00,1988.00,3694.00,2.00,3.00,0.96,2.00
383850.00,1988.00,2975.00,5.00,2.00,0.84,0.00
361950.00,1983.00,2822.00,3.00,1.50,1.41,3.00
503300.00,2004.00,2990.00,2.00,3.00,1.32,3.00
317950.00,1991.00,2269.00,6.00,2.00,0.84,1.00
360700.00,1988.00,2905.00,3.00,1.00,1.33,1.00
364950.00,1983.00,3146.00,3.00,2.00,0.87,0.00
470950.00,2006.00,2885.00,3.00,3.00,0.88,1.00
449200.00,1999.00,3018.00,2.00,2.50,0.60,2.00
355850.00,2017.00,1926.00,3.00,2.00,1.13,0.00
461650.00,1992.00,3122.00,4.00,1.50,1.39,3.00
603050.00,2014.00,3343.00,3.00,2.50,0.94,3.00
453750.00,1985.00,3441.00,2.00,3.00,0.84,2.00
344550.00,2009.00,2269.00,2.00,1.00,1.28,0.00
394100.00,1978.00,3266.00,3.00,2.00,1.28,2.00
542500.00,2004.00,3516.00,4.00,2.50,0.84,0.00
486150.00,2000.00,2897.00,5.00,2.50,0.94,3.00
394250.00,1984.00,3170.00,3.00,1.00,1.25,2.00
564950.00,1994.00,4060.00,4.00,2.00,0.73,0.00
322500.00,1985.00,2957.00,2.00,1.00,0.93,0.00
347550.00,1973.00,3302.00,5.00,1.50,0.65,0.00
282350.00,1991.00,1957.00,4.00,3.00,0.92,2.00
615550.00,1997.00,4036.00,3.00,2.00,1.01,3.00
534050.00,1999.00,3626.00,3.00,2.50,1.51,0.00
295500.00,1992.00,2270.00,3.00,2.00,1.00,1.00
272500.00,1990.00,2066.00,5.00,1.00,0.84,2.00
537300.00,1993.00,3915.00,4.00,1.50,1.17,0.00
389450.00,2011.00,1966.00,6.00,2.50,1.47,1.00
668850.00,2019.00,3683.00,6.00,2.00,0.76,1.00
409200.00,1978.00,3419.00,4.00,3.00,1.09,0.00
392650.00,1975.00,3324.00,5.00,1.50,0.77,2.00
443850.00,1977.00,3963.00,3.00,1.00,0.96,0.00
447650.00,1986.00,3540.00,2.00,3.00,1.11,0.00
535200.00,2008.00,3172.00,4.00,1.00,0.96,3.00
429350.00,2005.00,2719.00,3.00,1.00,1.10,2.00
424200.00,1995.00,2923.00,3.00,1.00,1.05,3.00
475800.00,1991.00,3272.00,5.00,2.00,1.00,2.00
511750.00,1985.00,3814.00,3.00,1.50,0.81,3.00
591800.00,2014.00,3320.00,6.00,1.00,0.92,2.00
310850.00,1992.00,2284.00,5.00,3.00,0.55,0.00
378550.00,1989.00,3027.00,4.00,1.00,1.30,0.00
317950.00,1997.00,2379.00,3.00,1.50,1.24,0.00
311150.00,1990.00,2348.00,3.00,2.00,0.93,2.00
410250.00,1997.00,2702.00,5.00,2.50,0.83,1.00
377600.00,1984.00,2867.00,6.00,3.00,1.17,0.00
228750.00,1981.00,2206.00,4.00,1.50,0.69,1.00
426100.00,1991.00,2777.00,6.00,3.00,0.97,2.00
257300.00,1986.00,2345.00,2.00,1.50,0.87,1.00
377400.00,1986.00,2929.00,3.00,2.00,0.87,2.00
277500.00,1995.00,2150.00,3.00,2.00,1.00,0.00
512000.00,2011.00,3197.00,3.00,1.00,0.83,1.00
484400.00,2002.00,3142.00,3.00,1.50,1.04,2.00
670750.00,2019.00,3506.00,4.00,3.00,0.99,3.00
524800.00,1995.00,3742.00,4.00,1.50,0.40,1.00
560000.00,1996.00,3634.00,6.00,1.00,0.66,3.00
343400.00,1989.00,2547.00,5.00,3.00,1.09,0.00
384550.00,1998.00,2535.00,4.00,1.50,1.12,2.00
437400.00,1994.00,3331.00,2.00,1.50,1.35,0.00
