407450.00,1993.00,2839.00,3.00,2.00,0.44,3.00
548650.00,2007.00,3417.00,4.00,2.50,1.24,0.00
422750.00,1993.00,2734.00,6.00,2.50,1.01,2.00
130750.00,1985.00,1471.00,3.00,2.50,0.84,0.00
325900.00,1978.00,2927.00,2.00,2.00,0.79,2.00
384650.00,2013.00,1924.00,5.00,2.00,1.07,2.00
387950.00,1995.00,2556.00,5.00,2.00,0.97,2.00
537350.00,1992.00,3561.00,5.00,1.50,1.38,3.00
299350.00,1992.00,2362.00,4.00,1.00,0.67,1.00
374500.00,1986.00,3155.00,4.00,1.00,0.75,0.00
450450.00,1995.00,3016.00,3.00,3.00,0.87,2.00
383250.00,1986.00,2939.00,6.00,2.00,1.16,0.00
581000.00,1997.00,3990.00,4.00,1.50,1.00,1.00
425050.00,2005.00,2519.00,2.00,2.00,1.48,3.00
714950.00,1991.00,4736.00,4.00,2.50,1.47,3.00
252200.00,1989.00,2321.00,2.00,1.00,1.27,0.00
295550.00,1988.00,2199.00,4.00,3.00,1.38,1.00
446600.00,1994.00,2985.00,4.00,3.00,0.59,2.00
349850.00,1989.00,2759.00,2.00,1.50,0.90,2.00
455550.00,1983.00,3511.00,3.00,3.00,1.26,1.00
497350.00,2008.00,3236.00,2.00,2.00,1.13,0.00
463200.00,1973.00,3728.00,5.00,2.50,1.10,2.00
513600.00,2008.00,3273.00,4.00,2.00,0.51,0.00
412150.00,2000.00,2515.00,6.00,2.00,0.66,2.00
312650.00,1980.00,2688.00,5.00,3.00,0.63,0.00
393200.00,1993.00,2641.00,3.00,2.50,0.97,3.00
486700.00,1996.00,3492.00,5.00,1.00,0.86,0.00
434500.00,1981.00,3339.00,5.00,1.00,0.91,3.00
368950.00,1994.00,2840.00,3.00,1.50,1.03,0.00
193300.00,1969.00,2422.00,5.00,1.00,1.00,0.00
330650.00,1996.00,2367.00,6.00,1.00,1.04,0.00
478500.00,1992.00,3416.00,3.00,2.50,1.24,1.00
661650.00,2019.00,3542.00,6.00,3.00,0.69,1.00
413250.00,2005.00,2440.00,4.00,1.00,1.15,3.00
261800.00,1996.00,1702.00,3.00,2.00,1.10,3.00
426100.00,1978.00,3638.00,5.00,1.50,0.86,0.00
472600.00,1990.00,3634.00,2.00,3.00,0.50,0.00
523200.00,1995.00,3475.00,3.00,2.00,1.13,3.00
212600.00,1994.00,1775.00,4.00,1.00,1.09,0.00
291950.00,1996.00,2147.00,3.00,2.50,1.16,0.00
545500.00,2006.00,3167.00,6.00,2.50,1.53,1.00
471850.00,1971.00,3995.00,4.00,2.00,0.84,2.00
500700.00,2010.00,3253.00,3.00,1.00,0.85,0.00
516300.00,2007.00,2915.00,6.00,2.50,0.77,2.00
496950.00,1996.00,3291.00,4.00,2.00,1.22,2.00
407400.00,1997.00,2595.00,5.00,2.50,0.71,2.00
479700.00,2003.00,3154.00,5.00,2.00,0.44,0.00
746600.00,1996.00,4882.00,6.00,2.00,0.62,2.00
340700.00,2008.00,1608.00,6.00,3.00,1.30,2.00
425250.00,1989.00,3318.00,3.00,2.00,1.17,0.00
419050.00,1973.00,3414.00,3.00,3.00,1.13,3.00
615150.00,2015.00,3745.00,2.00,2.50,1.06,0.00
198100.00,1976.00,1731.00,6.00,2.00,1.23,3.00
487650.00,1980.00,3960.00,3.00,2.50,1.41,0.00
360050.00,2002.00,2046.00,6.00,2.50,0.71,2.00
561750.00,2000.00,3493.00,5.00,3.00,0.52,2.00
400950.00,1998.00,2534.00,6.00,1.50,0.89,2.00
394850.00,1985.00,3328.00,4.00,1.50,0.21,0.00
467050.00,2017.00,2521.00,2.00,1.00,1.26,3.00
454650.00,1994.00,3238.00,2.00,3.00,0.93,1.00
673000.00,2006.00,3797.00,6.00,3.00,1.23,3.00
68200.00,1985.00,962.00,3.00,1.50,0.76,2.00
525050.00,2013.00,3279.00,2.00,1.00,0.88,1.00
532900.00,2006.00,3105.00,6.00,1.00,0.81,3.00
560700.00,2014.00,2920.00,4.00,3.00,1.18,3.00
396600.00,1994.00,2822.00,2.00,2.00,1.22,2.00
297250.00,1982.00,2380.00,3.00,2.50,0.85,3.00
299000.00,1990.00,1846.00,6.00,3.00,1.14,3.00
642150.00,2006.00,3966.00,5.00,3.00,1.15,0.00
540950.00,2007.00,3473.00,2.00,2.50,1.50,0.00
529650.00,2000.00,3568.00,2.00,1.50,1.13,2.00
288650.00,1989.00,2172.00,2.00,3.00,1.19,2.00
307800.00,1985.00,2507.00,2.00,2.50,0.95,2.00
380000.00,2005.00,1992.00,6.00,2.00,1.08,3.00
577450.00,1988.00,4048.00,6.00,1.50,0.85,2.00
332500.00,1996.00,2019.00,5.00,2.00,1.31,3.00
189950.00,1976.00,2150.00,4.00,2.00,0.83,0.00
539050.00,2008.00,3370.00,5.00,1.50,1.07,0.00
542100.00,2000.00,3929.00,2.00,1.00,0.85,0.00
482850.00,2004.00,3143.00,6.00,1.00,0.76,0.00
323150.00,1987.00,2408.00,6.00,2.00,1.13,1.00
191400.00,1988.00,1910.00,2.00,2.00,0.66,0.00
445500.00,1987.00,3320.00,4.00,1.00,1.50,2.00
498950.00,1994.00,3508.00,4.00,2.00,0.85,1.00
217250.00,2008.00,1030.00,3.00,1.50,1.35,3.00
583300.00,2000.00,3609.00,3.00,3.00,1.13,3.00
504750.00,2012.00,2746.00,5.00,2.50,0.69,2.00
180900.00,1982.00,1591.00,5.00,1.00,1.15,3.00
407200.00,2002.00,2763.00,2.00,1.00,0.85,2.00
479200.00,2009.00,3075.00,3.00,1.00,1.53,0.00
501700.00,2003.00,2954.00,6.00,2.50,1.74,1.00
486450.00,2002.00,3040.00,4.00,3.00,1.03,1.00
331450.00,1985.00,2334.00,6.00,2.00,1.09,3.00
454450.00,1999.00,3263.00,2.00,1.00,1.00,1.00
618450.00,1997.00,3930.00,5.00,2.00,0.93,3.00
267550.00,1991.00,2074.00,3.00,2.50,0.93,1.00
342700.00,2017.00,1436.00,5.00,2.00,0.82,3.00
454800.00,2000.00,3102.00,5.00,1.50,0.80,0.00
435450.00,2000.00,2806.00,2.00,2.00,0.97,3.00
530300.00,1995.00,3374.00,5.00,3.00,1.28,2.00
493500.00,2004.00,2891.00,6.00,2.00,0.99,2.00
310800.00,1989.00,2284.00,6.00,2.00,0.88,1.00
212250.00,1974.00,2432.00,3.00,1.50,1.33,0.00
372200.00,1989.00,3007.00,2.00,1.00,1.41,1.00
404050.00,2011.00,2321.00,5.00,2.00,1.06,0.00
322700.00,1996.00,2254.00,3.00,2.50,1.14,1.00
342000.00,2006.00,2322.00,2.00,1.50,1.08,0.00
455300.00,1984.00,3414.00,6.00,3.00,0.88,0.00
631600.00,2009.00,3751.00,3.00,3.00,0.93,2.00
588050.00,2003.00,3896.00,4.00,2.00,0.91,0.00
290650.00,1987.00,2191.00,2.00,3.00,0.80,3.00
662150.00,2003.00,4134.00,4.00,2.00,1.47,2.00
507050.00,2000.00,3378.00,4.00,1.50,1.19,1.00
413200.00,1988.00,3182.00,3.00,1.50,0.56,2.00
587600.00,1991.00,3995.00,4.00,1.50,1.39,3.00
435500.00,1980.00,3377.00,5.00,1.00,0.93,3.00
748700.00,2006.00,4854.00,4.00,1.00,1.04,1.00
372750.00,2001.00,2281.00,3.00,2.00,1.04,3.00
422850.00,2003.00,2428.00,5.00,2.50,1.41,2.00
352700.00,1998.00,2317.00,5.00,3.00,1.01,0.00
359250.00,1972.00,3249.00,4.00,1.50,0.96,2.00
433900.00,2002.00,2807.00,2.00,1.50,0.69,3.00
477650.00,1986.00,3459.00,5.00,3.00,0.92,1.00
544950.00,1999.00,3566.00,4.00,1.50,1.17,2.00
669750.00,1999.00,4391.00,4.00,2.00,0.74,2.00
287450.00,1986.00,2318.00,2.00,1.50,1.15,3.00
423850.00,2005.00,2370.00,5.00,2.00,0.89,3.00
340500.00,1994.00,2453.00,5.00,2.00,1.17,0.00
603500.00,2010.00,3719.00,2.00,2.00,0.71,2.00
456500.00,1990.00,3276.00,6.00,1.50,0.84,1.00
482000.00,1998.00,3116.00,5.00,2.50,1.14,1.00
200100.00,1978.00,1997.00,4.00,1.00,1.37,2.00
156450.00,1994.00,1501.00,2.00,1.00,1.42,0.00
485650.00,2003.00,3350.00,3.00,1.00,1.21,0.00
381600.00,2013.00,1944.00,6.00,2.00,1.00,1.00
518150.00,1984.00,3804.00,6.00,3.00,1.17,0.00
240750.00,1979.00,2194.00,5.00,1.50,0.61,2.00
259100.00,1984.00,2175.00,3.00,1.50,0.69,3.00
373600.00,1974.00,3399.00,4.00,1.00,1.25,1.00
422550.00,1993.00,3190.00,4.00,1.00,1.27,0.00
494900.00,1993.00,3420.00,6.00,2.00,1.46,0.00
257900.00,1977.00,2386.00,5.00,1.00,1.00,2.00
252300.00,1994.00,1836.00,5.00,1.00,0.46,2.00
401350.00,1984.00,2923.00,5.00,2.00,0.86,3.00
465700.00,1993.00,3338.00,5.00,1.00,1.00,1.00
323850.00,1997.00,2320.00,2.00,1.00,1.39,2.00
323500.00,1996.00,2269.00,2.00,2.50,0.71,2.00
440800.00,1994.00,3049.00,6.00,2.00,1.23,0.00
382650.00,1999.00,2571.00,4.00,3.00,0.80,0.00
432500.00,1998.00,2890.00,5.00,2.50,1.10,0.00
480600.00,1986.00,3466.00,3.00,3.00,1.38,2.00
524300.00,2011.00,2884.00,3.00,3.00,0.78,3.00
402650.00,1980.00,3295.00,2.00,1.50,1.06,3.00
549100.00,2009.00,3040.00,6.00,1.50,1.04,3.00
210300.00,1971.00,2292.00,3.00,2.00,1.10,2.00
481950.00,2009.00,2718.00,5.00,2.00,0.95,2.00
529950.00,2001.00,3299.00,6.00,3.00,1.34,0.00
419700.00,2000.00,2813.00,2.00,3.00,0.85,1.00
466250.00,2000.00,2860.00,4.00,2.00,1.15,3.00
515250.00,1990.00,3632.00,4.00,2.00,1.03,2.00
483200.00,2014.00,2530.00,3.00,2.00,1.58,3.00
455800.00,2003.00,2791.00,6.00,1.50,1.31,1.00
350400.00,1983.00,2905.00,6.00,1.50,0.81,0.00
199950.00,1982.00,2060.00,2.00,2.50,1.23,0.00
509850.00,1992.00,3689.00,3.00,3.00,1.10,0.00
415150.00,2003.00,2870.00,3.00,1.00,1.31,0.00
355750.00,1993.00,2661.00,5.00,1.50,0.94,0.00
502800.00,1987.00,3519.00,4.00,3.00,0.33,3.00
620250.00,1992.00,4232.00,6.00,2.00,1.03,1.00
186200.00,1994.00,1357.00,4.00,1.00,1.51,2.00
445750.00,2010.00,2446.00,4.00,1.50,1.09,3.00
593250.00,2006.00,3416.00,5.00,2.50,0.89,3.00
394350.00,1989.00,2754.00,6.00,2.00,0.75,2.00
548700.00,1988.00,3831.00,5.00,2.00,1.27,2.00
250800.00,1978.00,2223.00,4.00,2.50,0.99,2.00
417800.00,2017.00,1957.00,6.00,1.50,0.45,3.00
431550.00,2001.00,2569.00,6.00,1.50,0.58,3.00
441950.00,1980.00,3823.00,2.00,2.00,0.90,0.00
506300.00,1986.00,3530.00,5.00,3.00,1.12,2.00
420650.00,1997.00,2607.00,4.00,2.50,1.14,3.00
621400.00,1999.00,4099.00,2.00,2.00,0.77,3.00
433100.00,1990.00,3171.00,3.00,3.00,0.83,1.00
334100.00,1997.00,2398.00,4.00,1.00,0.96,1.00
320800.00,1984.00,2590.00,2.00,2.00,0.82,3.00
342600.00,1995.00,2407.00,6.00,2.00,0.77,0.00
406900.00,2002.00,2516.00,5.00,2.00,1.30,1.00
385650.00,1991.00,2817.00,5.00,1.50,1.04,1.00
251800.00,1981.00,2339.00,5.00,1.00,0.73,1.00
399400.00,1995.00,2607.00,4.00,3.00,0.89,2.00
372200.00,1987.00,2768.00,6.00,1.00,0.80,2.00
663200.00,2004.00,3893.00,5.00,3.00,0.95,3.00
394500.00,2000.00,2524.00,2.00,3.00,1.06,2.00
469250.00,2005.00,3067.00,3.00,1.00,1.28,1.00
408900.00,2000.00,2845.00,2.00,3.00,0.81,0.00
128200.00,1995.00,1035.00,4.00,1.50,1.03,1.00
519250.00,1999.00,3618.00,2.00,3.00,0.77,0.00
326250.00,1992.00,2609.00,3.00,1.00,0.66,1.00
273650.00,1992.00,2017.00,2.00,1.50,1.24,3.00
632400.00,2015.00,3499.00,5.00,1.00,1.17,3.00
419050.00,1994.00,2906.00,3.00,2.00,1.21,2.00
490850.00,1983.00,3699.00,5.00,2.50,0.90,1.00
442050.00,1994.00,3132.00,2.00,3.00,1.15,1.00
516350.00,2000.00,3329.00,4.00,3.00,0.80,1.00
585350.00,2003.00,3637.00,4.00,1.00,1.32,3.00
602500.00,1992.00,4334.00,4.00,2.00,1.16,0.00
331050.00,1989.00,2481.00,3.00,2.00,1.26,2.00
472100.00,2002.00,2959.00,3.00,2.50,1.05,2.00
279600.00,2003.00,2028.00,2.00,1.50,0.86,0.00
224650.00,1979.00,2285.00,3.00,1.50,0.96,1.00
357550.00,1978.00,3063.00,2.00,2.50,1.04,2.00
565500.00,2004.00,3595.00,3.00,3.00,0.75,1.00
229350.00,1986.00,1786.00,3.00,2.50,0.93,3.00
600250.00,1992.00,4137.00,4.00,1.00,0.98,3.00
335100.00,1989.00,2615.00,3.00,2.00,1.19,1.00
511500.00,1988.00,3606.00,5.00,2.00,1.04,2.00
509650.00,2012.00,3169.00,3.00,1.00,0.62,1.00
532400.00,1999.00,3123.00,6.00,3.00,0.93,3.00
546200.00,2005.00,3393.00,6.00,1.00,1.15,1.00
507950.00,1987.00,3679.00,6.00,1.50,1.24,1.00
604850.00,2002.00,3812.00,6.00,2.00,0.87,1.00
441100.00,1998.00,2815.00,4.00,2.50,1.09,2.00
404950.00,2000.00,2236.00,6.00,3.00,0.97,3.00
443650.00,1984.00,3275.00,5.00,2.00,1.16,2.00
480700.00,1999.00,3264.00,5.00,1.50,1.24,0.00
421550.00,1996.00,2842.00,6.00,1.50,0.85,1.00
347550.00,1995.00,2126.00,6.00,3.00,0.91,2.00
273850.00,1993.00,2301.00,2.00,2.00,0.58,0.00
417500.00,1998.00,2847.00,2.00,3.00,1.03,1.00
414100.00,1996.00,2932.00,2.00,1.50,1.12,2.00
429000.00,2010.00,2071.00,6.00,3.00,0.89,3.00
444100.00,1983.00,3412.00,4.00,1.50,1.32,2.00
444900.00,1986.00,3186.00,6.00,1.00,0.80,3.00
360900.00,1999.00,2582.00,4.00,1.00,1.24,0.00
592500.00,2001.00,3753.00,6.00,3.00,0.97,0.00
472600.00,1974.00,4152.00,4.00,1.50,0.82,0.00
598500.00,1992.00,3859.00,6.00,2.00,1.31,3.00
246900.00,2007.00,1129.00,3.00,3.00,1.17,3.00
410250.00,2004.00,2521.00,6.00,1.00,1.14,1.00
589900.00,1991.00,4278.00,6.00,1.00,0.88,0.00
484300.00,1993.00,3370.00,2.00,2.00,0.92,3.00
529050.00,1979.00,3983.00,5.00,1.50,0.94,3.00
560300.00,1981.00,4035.00,6.00,2.50,1.17,2.00
491350.00,1997.00,3243.00,3.00,2.50,1.16,2.00
419000.00,1983.00,3583.00,2.00,2.00,0.77,0.00
511600.00,1991.00,3380.00,6.00,1.50,1.14,3.00
662250.00,2010.00,3752.00,6.00,1.50,1.13,3.00
450050.00,1994.00,3069.00,4.00,3.00,0.98,1.00
279800.00,1988.00,2356.00,4.00,1.00,0.76,1.00
371150.00,1994.00,2367.00,4.00,2.50,1.24,3.00
304350.00,1986.00,2571.00,3.00,1.50,1.08,1.00
417000.00,1988.00,2938.00,2.00,3.00,1.42,3.00
242400.00,2006.00,1489.00,2.00,1.50,0.77,2.00
404200.00,1993.00,3044.00,2.00,2.00,0.84,1.00
533450.00,2009.00,3329.00,4.00,2.00,0.94,0.00
537650.00,2015.00,2920.00,4.00,2.50,0.81,2.00
520650.00,1995.00,3275.00,6.00,2.00,0.96,3.00
652200.00,2006.00,4309.00,2.00,1.00,1.39,1.00
468950.00,2000.00,3050.00,4.00,1.00,1.43,2.00
261600.00,1986.00,2328.00,3.00,2.50,0.66,0.00
387700.00,2002.00,2425.00,2.00,1.50,1.43,3.00
425400.00,1988.00,3037.00,5.00,3.00,0.99,1.00
353300.00,2013.00,1819.00,2.00,1.50,1.53,3.00
210550.00,1981.00,2114.00,2.00,1.50,0.73,2.00
696900.00,2006.00,4199.00,5.00,2.50,0.97,2.00
557600.00,2001.00,3468.00,5.00,3.00,1.16,1.00
507350.00,1982.00,3926.00,4.00,3.00,1.23,0.00
457650.00,2007.00,2549.00,6.00,1.00,1.02,3.00
490450.00,1990.00,3307.00,5.00,2.00,0.96,3.00
541050.00,1993.00,3709.00,4.00,3.00,0.98,1.00
434550.00,1991.00,3129.00,5.00,1.50,1.18,1.00
564200.00,1996.00,3838.00,6.00,1.00,0.90,1.00
362900.00,2001.00,2112.00,5.00,1.50,1.24,3.00
394400.00,1998.00,2638.00,2.00,3.00,0.58,2.00
386800.00,1972.00,3559.00,2.00,2.50,1.03,1.00
321400.00,1996.00,2204.00,2.00,2.50,1.22,2.00
306900.00,1998.00,2165.00,3.00,3.00,0.81,0.00
508250.00,2002.00,2935.00,6.00,2.00,1.20,3.00
440800.00,1993.00,3189.00,5.00,2.00,0.83,0.00
226700.00,1998.00,1525.00,5.00,1.50,1.03,1.00
356650.00,1979.00,2962.00,6.00,2.50,0.99,0.00
237150.00,2000.00,1902.00,2.00,1.00,0.79,0.00
376400.00,1999.00,2473.00,6.00,2.50,0.53,0.00
469150.00,2000.00,2868.00,6.00,1.00,0.93,3.00
590700.00,2011.00,3594.00,4.00,2.50,0.94,0.00
402900.00,1994.00,2584.00,5.00,2.00,1.02,3.00
545850.00,1984.00,4158.00,4.00,1.00,0.81,2.00
541450.00,2014.00,3271.00,2.00,1.00,0.72,2.00
482450.00,1993.00,3323.00,3.00,2.50,1.10,2.00
389550.00,2019.00,1815.00,3.00,2.00,0.82,3.00
352750.00,1980.00,2869.00,4.00,2.50,0.66,2.00
401700.00,1994.00,3096.00,2.00,2.00,0.82,0.00
556150.00,1999.00,3580.00,5.00,1.50,1.11,2.00
377700.00,2003.00,2453.00,2.00,1.50,1.15,2.00
604550.00,2003.00,3702.00,4.00,3.00,0.95,2.00
411350.00,1999.00,2442.00,6.00,1.50,1.17,3.00
406200.00,1998.00,2650.00,3.00,2.50,1.08,2.00
673100.00,2000.00,4317.00,4.00,2.50,0.87,2.00
472100.00,1989.00,3313.00,5.00,2.50,1.51,1.00
406200.00,2013.00,2381.00,3.00,1.50,0.77,1.00
636400.00,1995.00,4405.00,4.00,1.00,0.71,2.00
479900.00,1982.00,3676.00,4.00,1.50,1.40,2.00
260250.00,2006.00,1730.00,2.00,1.00,1.05,1.00
515350.00,1991.00,3544.00,6.00,2.00,1.25,1.00
438450.00,1987.00,3174.00,4.00,2.50,0.99,2.00
604100.00,1997.00,3889.00,4.00,3.00,1.05,2.00
236000.00,2000.00,1543.00,4.00,3.00,0.97,0.00
331600.00,1984.00,2629.00,2.00,2.50,0.65,3.00
452250.00,1995.00,2805.00,6.00,2.50,0.60,3.00
351950.00,1998.00,2235.00,5.00,3.00,0.78,1.00
378850.00,1992.00,2571.00,4.00,2.00,0.88,3.00
323300.00,1989.00,2558.00,2.00,1.50,1.14,2.00
289900.00,1993.00,2069.00,5.00,3.00,0.97,0.00
577450.00,1985.00,4560.00,3.00,1.00,1.23,0.00
406400.00,1977.00,3317.00,2.00,2.50,1.09,3.00
447650.00,1965.00,4112.00,5.00,1.00,1.39,1.00
372550.00,1998.00,2207.00,4.00,3.00,1.10,3.00
39700.00,1990.00,784.00,2.00,1.00,1.14,1.00
321100.00,1983.00,2567.00,4.00,2.00,1.07,2.00
533700.00,1985.00,4156.00,5.00,1.50,0.52,0.00
665750.00,2000.00,4425.00,4.00,1.50,1.30,1.00
